iso,country,topic,topic_label,count,total_speeches,share
PRK,People's Republic of Korea,52,52_korea_republic korea_korean_korean peninsula,6,7,0.8571428571428571
PRT,Portugal,0,0_sustainable_climate_change_climate change,3,31,0.0967741935483871
PRT,Portugal,6,6_terrorism_11 september_2001_terrorist,2,31,0.06451612903225806
PRT,Portugal,11,11_portugal_process_fiftieth_human,14,31,0.45161290322580644
PRT,Portugal,14,14_south_brunei_darussalam_africa,1,31,0.03225806451612903
PRT,Portugal,16,16_reform_malaysia_human_rights,1,31,0.03225806451612903
PRT,Portugal,20,20_zimbabwe_kampuchea_south_africa,1,31,0.03225806451612903
PRT,Portugal,22,22_environment_organisation_democracy_rights,1,31,0.03225806451612903
PRT,Portugal,26,26_israel_kampuchea_situation_south,1,31,0.03225806451612903
PRT,Portugal,27,27_seychelles_africa_conference_operation,1,31,0.03225806451612903
PRT,Portugal,31,31_century_east timor_timor_human,1,31,0.03225806451612903
PRT,Portugal,45,45_malaysia_great_nuclear_powers,1,31,0.03225806451612903
PRT,Portugal,59,59_chile_chilean_latin_american,1,31,0.03225806451612903
PRT,Portugal,64,64_kuwait_operation_south_organisation,1,31,0.03225806451612903
PRT,Portugal,71,71_operation_rights_latin_cyprus,2,31,0.06451612903225806
PRT,Portugal ,0,0_sustainable_climate_change_climate change,1,4,0.25
PRT,Portugal ,1,1_pandemic_covid_covid 19_19,1,4,0.25
PRT,Portugal ,10,10_ukraine_russia_moldova_ukrainian,1,4,0.25
PRT,Portugal ,11,11_portugal_process_fiftieth_human,1,4,0.25
PRT,Portuguese Republic,0,0_sustainable_climate_change_climate change,1,1,1.0
PRY,Paraguay,0,0_sustainable_climate_change_climate change,1,50,0.02
PRY,Paraguay,7,7_war_great_soviet_israel,1,50,0.02
PRY,Paraguay,9,9_israel_palestinian_israeli_arab,1,50,0.02
PRY,Paraguay,12,12_viet_viet nam_nam_struggle,1,50,0.02
PRY,Paraguay,22,22_environment_organisation_democracy_rights,1,50,0.02
PRY,Paraguay,24,24_mediation_challenges_peaceful_al nasser,1,50,0.02
PRY,Paraguay,27,27_seychelles_africa_conference_operation,1,50,0.02
PRY,Paraguay,64,64_kuwait_operation_south_organisation,1,50,0.02
PRY,Paraguay,69,69_hungary_hungarian_hungarian republic_republic,1,50,0.02
PRY,Paraguay,72,72_paraguay_republic paraguay_paraguayan_republic,39,50,0.78
PRY,Paraguay,89,89_korea_soviet_aggression_soviet union,2,50,0.04
PRY,Paraguay ,1,1_pandemic_covid_covid 19_19,1,1,1.0
PRY,Republic of Paraguay,72,72_paraguay_republic paraguay_paraguayan_republic,1,1,1.0
PSE,Palestinan Authority,9,9_israel_palestinian_israeli_arab,3,3,1.0
PSE,Palestine,9,9_israel_palestinian_israeli_arab,14,15,0.9333333333333333
PSE,Palestine,31,31_century_east timor_timor_human,1,15,0.06666666666666667
PSE,Palestine ,9,9_israel_palestinian_israeli_arab,2,2,1.0
PSE,"Palestine, State of",9,9_israel_palestinian_israeli_arab,3,3,1.0
PSE,State of Palestine,9,9_israel_palestinian_israeli_arab,3,3,1.0
QAT,Qatar,6,6_terrorism_11 september_2001_terrorist,2,27,0.07407407407407407
QAT,Qatar,9,9_israel_palestinian_israeli_arab,4,27,0.14814814814814814
QAT,Qatar,10,10_ukraine_russia_moldova_ukrainian,1,27,0.037037037037037035
QAT,Qatar,11,11_portugal_process_fiftieth_human,2,27,0.07407407407407407
QAT,Qatar,12,12_viet_viet nam_nam_struggle,1,27,0.037037037037037035
QAT,Qatar,14,14_south_brunei_darussalam_africa,1,27,0.037037037037037035
QAT,Qatar,16,16_reform_malaysia_human_rights,2,27,0.07407407407407407
QAT,Qatar,20,20_zimbabwe_kampuchea_south_africa,1,27,0.037037037037037035
QAT,Qatar,22,22_environment_organisation_democracy_rights,1,27,0.037037037037037035
QAT,Qatar,24,24_mediation_challenges_peaceful_al nasser,4,27,0.14814814814814814
QAT,Qatar,25,25_operation_south_africa_disarmament,1,27,0.037037037037037035
QAT,Qatar,26,26_israel_kampuchea_situation_south,1,27,0.037037037037037035
QAT,Qatar,27,27_seychelles_africa_conference_operation,1,27,0.037037037037037035
QAT,Qatar,38,38_developing_south_africa_palestinian,1,27,0.037037037037037035
QAT,Qatar,40,40_millennium_globalization_millennium summit_summit,1,27,0.037037037037037035
QAT,Qatar,44,44_boutros_process_human_rights,1,27,0.037037037037037035
QAT,Qatar,45,45_malaysia_great_nuclear_powers,1,27,0.037037037037037035
QAT,Qatar,81,81_operation_environment_south_namibia,1,27,0.037037037037037035
QAT,Qatar ,1,1_pandemic_covid_covid 19_19,1,1,1.0
QAT,State of Qatar,1,1_pandemic_covid_covid 19_19,1,1,1.0
ROU,Romania,1,1_pandemic_covid_covid 19_19,1,58,0.017241379310344827
ROU,Romania,3,3_soviet_soviet union_union_war,3,58,0.05172413793103448
ROU,Romania,6,6_terrorism_11 september_2001_terrorist,1,58,0.017241379310344827
ROU,Romania,11,11_portugal_process_fiftieth_human,1,58,0.017241379310344827
ROU,Romania,18,18_guatemala_american_central_guatemalan,1,58,0.017241379310344827
ROU,Romania,19,19_indonesia_china_disarmament_israel,1,58,0.017241379310344827
ROU,Romania,22,22_environment_organisation_democracy_rights,1,58,0.017241379310344827
ROU,Romania,31,31_century_east timor_timor_human,1,58,0.017241379310344827
ROU,Romania,37,37_romania_romanian_disarmament_relations,47,58,0.8103448275862069
ROU,Romania,51,51_mexico_mexican_nuclear_latin,1,58,0.017241379310344827
RUS,Russia,0,0_sustainable_climate_change_climate change,3,12,0.25
RUS,Russia,10,10_ukraine_russia_moldova_ukrainian,7,12,0.5833333333333334
RUS,Russia,86,86_syria_syrian_2015_terrorism,2,12,0.16666666666666666
RUS,Russia ,10,10_ukraine_russia_moldova_ukrainian,1,1,1.0
RUS,Russian Federation,0,0_sustainable_climate_change_climate change,1,9,0.1111111111111111
RUS,Russian Federation,3,3_soviet_soviet union_union_war,2,9,0.2222222222222222
RUS,Russian Federation,10,10_ukraine_russia_moldova_ukrainian,4,9,0.4444444444444444
RUS,Russian Federation,11,11_portugal_process_fiftieth_human,1,9,0.1111111111111111
RUS,Russian Federation,93,93_bulgaria_bulgarian_european_europe,1,9,0.1111111111111111
RUS,Russian Federation ,3,3_soviet_soviet union_union_war,2,2,1.0
RUS,Russian Federation (USSR),3,3_soviet_soviet union_union_war,1,1,1.0
RUS,USSR,3,3_soviet_soviet union_union_war,4,5,0.8
RUS,USSR,14,14_south_brunei_darussalam_africa,1,5,0.2
RUS,USSR ,81,81_operation_environment_south_namibia,1,1,1.0
RUS,Union of Sovier Socialist Republics,3,3_soviet_soviet union_union_war,1,1,1.0
RUS,Union of Soviet Socialist Republics,3,3_soviet_soviet union_union_war,21,26,0.8076923076923077
RUS,Union of Soviet Socialist Republics,7,7_war_great_soviet_israel,3,26,0.11538461538461539
RUS,Union of Soviet Socialist Republics,18,18_guatemala_american_central_guatemalan,1,26,0.038461538461538464
RUS,Union of Soviet Socialist Republics,51,51_mexico_mexican_nuclear_latin,1,26,0.038461538461538464
RWA,Republic of Rwanda,0,0_sustainable_climate_change_climate change,1,1,1.0
RWA,Rwanda,0,0_sustainable_climate_change_climate change,10,20,0.5
RWA,Rwanda,1,1_pandemic_covid_covid 19_19,1,20,0.05
RWA,Rwanda,2,2_africa_african_south_south africa,1,20,0.05
RWA,Rwanda,6,6_terrorism_11 september_2001_terrorist,1,20,0.05
RWA,Rwanda,8,8_independence_operation_africa_special,1,20,0.05
RWA,Rwanda,11,11_portugal_process_fiftieth_human,1,20,0.05
RWA,Rwanda,12,12_viet_viet nam_nam_struggle,1,20,0.05
RWA,Rwanda,31,31_century_east timor_timor_human,1,20,0.05
RWA,Rwanda,40,40_millennium_globalization_millennium summit_summit,1,20,0.05
RWA,Rwanda,54,54_iraq_terrorism_baghdad_vieira mello,1,20,0.05
RWA,Rwanda,71,71_operation_rights_latin_cyprus,1,20,0.05
RWA,Rwanda ,1,1_pandemic_covid_covid 19_19,1,2,0.5
RWA,Rwanda ,7,7_war_great_soviet_israel,1,2,0.5
SAU,Kingdom of Saudi Arabia,1,1_pandemic_covid_covid 19_19,1,1,1.0
SAU,Saudi Arabia,2,2_africa_african_south_south africa,1,29,0.034482758620689655
SAU,Saudi Arabia,6,6_terrorism_11 september_2001_terrorist,2,29,0.06896551724137931
SAU,Saudi Arabia,7,7_war_great_soviet_israel,3,29,0.10344827586206896
SAU,Saudi Arabia,8,8_independence_operation_africa_special,1,29,0.034482758620689655
SAU,Saudi Arabia,9,9_israel_palestinian_israeli_arab,4,29,0.13793103448275862
SAU,Saudi Arabia,14,14_south_brunei_darussalam_africa,1,29,0.034482758620689655
SAU,Saudi Arabia,15,15_bangladesh_south_africa_operation,2,29,0.06896551724137931
SAU,Saudi Arabia,19,19_indonesia_china_disarmament_israel,1,29,0.034482758620689655
SAU,Saudi Arabia,20,20_zimbabwe_kampuchea_south_africa,1,29,0.034482758620689655
SAU,Saudi Arabia,22,22_environment_organisation_democracy_rights,1,29,0.034482758620689655
SAU,Saudi Arabia,23,23_libya_libyan_tunisia_arab,1,29,0.034482758620689655
SAU,Saudi Arabia,26,26_israel_kampuchea_situation_south,1,29,0.034482758620689655
SAU,Saudi Arabia,27,27_seychelles_africa_conference_operation,1,29,0.034482758620689655
SAU,Saudi Arabia,31,31_century_east timor_timor_human,1,29,0.034482758620689655
SAU,Saudi Arabia,34,34_yemen_arab_yemeni_yemen arab,1,29,0.034482758620689655
SAU,Saudi Arabia,38,38_developing_south_africa_palestinian,1,29,0.034482758620689655
SAU,Saudi Arabia,40,40_millennium_globalization_millennium summit_summit,1,29,0.034482758620689655
SAU,Saudi Arabia,44,44_boutros_process_human_rights,1,29,0.034482758620689655
SAU,Saudi Arabia,45,45_malaysia_great_nuclear_powers,1,29,0.034482758620689655
SAU,Saudi Arabia,49,49_pakistan_india_kashmir_nuclear,1,29,0.034482758620689655
SAU,Saudi Arabia,54,54_iraq_terrorism_baghdad_vieira mello,1,29,0.034482758620689655
SAU,Saudi Arabia,57,57_gabon_africa_gabonese_african,1,29,0.034482758620689655
SAU,Saudi Arabia ,1,1_pandemic_covid_covid 19_19,1,2,0.5
SAU,Saudi Arabia ,8,8_independence_operation_africa_special,1,2,0.5
SDN,Republic of the Sudan,1,1_pandemic_covid_covid 19_19,1,2,0.5
SDN,Republic of the Sudan,50,50_sudan_south sudan_south_sudanese,1,2,0.5
SDN,Sudan,2,2_africa_african_south_south africa,3,44,0.06818181818181818
SDN,Sudan,3,3_soviet_soviet union_union_war,1,44,0.022727272727272728
SDN,Sudan,6,6_terrorism_11 september_2001_terrorist,2,44,0.045454545454545456
SDN,Sudan,8,8_independence_operation_africa_special,1,44,0.022727272727272728
SDN,Sudan,14,14_south_brunei_darussalam_africa,1,44,0.022727272727272728
SDN,Sudan,20,20_zimbabwe_kampuchea_south_africa,1,44,0.022727272727272728
SDN,Sudan,22,22_environment_organisation_democracy_rights,1,44,0.022727272727272728
SDN,Sudan,23,23_libya_libyan_tunisia_arab,1,44,0.022727272727272728
SDN,Sudan,24,24_mediation_challenges_peaceful_al nasser,1,44,0.022727272727272728
SDN,Sudan,26,26_israel_kampuchea_situation_south,1,44,0.022727272727272728
SDN,Sudan,27,27_seychelles_africa_conference_operation,1,44,0.022727272727272728
SDN,Sudan,33,33_lebanon_lebanese_israel_arab,1,44,0.022727272727272728
SDN,Sudan,38,38_developing_south_africa_palestinian,1,44,0.022727272727272728
SDN,Sudan,40,40_millennium_globalization_millennium summit_summit,1,44,0.022727272727272728
SDN,Sudan,46,46_fortieth_south_africa_operation,1,44,0.022727272727272728
SDN,Sudan,50,50_sudan_south sudan_south_sudanese,24,44,0.5454545454545454
SDN,Sudan,54,54_iraq_terrorism_baghdad_vieira mello,1,44,0.022727272727272728
SDN,Sudan,64,64_kuwait_operation_south_organisation,1,44,0.022727272727272728
SDN,Sudan ,1,1_pandemic_covid_covid 19_19,1,2,0.5
SDN,Sudan ,50,50_sudan_south sudan_south_sudanese,1,2,0.5
SEN,Republic of Senegal,1,1_pandemic_covid_covid 19_19,1,1,1.0
SEN,Senegal,0,0_sustainable_climate_change_climate change,3,23,0.13043478260869565
SEN,Senegal,2,2_africa_african_south_south africa,3,23,0.13043478260869565
SEN,Senegal,6,6_terrorism_11 september_2001_terrorist,2,23,0.08695652173913043
SEN,Senegal,7,7_war_great_soviet_israel,1,23,0.043478260869565216
SEN,Senegal,8,8_independence_operation_africa_special,2,23,0.08695652173913043
SEN,Senegal,11,11_portugal_process_fiftieth_human,2,23,0.08695652173913043
SEN,Senegal,15,15_bangladesh_south_africa_operation,2,23,0.08695652173913043
SEN,Senegal,18,18_guatemala_american_central_guatemalan,1,23,0.043478260869565216
SEN,Senegal,19,19_indonesia_china_disarmament_israel,1,23,0.043478260869565216
SEN,Senegal,20,20_zimbabwe_kampuchea_south_africa,1,23,0.043478260869565216
SEN,Senegal,22,22_environment_organisation_democracy_rights,1,23,0.043478260869565216
SEN,Senegal,38,38_developing_south_africa_palestinian,1,23,0.043478260869565216
SEN,Senegal,40,40_millennium_globalization_millennium summit_summit,1,23,0.043478260869565216
SEN,Senegal,61,61_dominican_dominican republic_republic_american,1,23,0.043478260869565216
SEN,Senegal,81,81_operation_environment_south_namibia,1,23,0.043478260869565216
SGP,Republic of Singapore,1,1_pandemic_covid_covid 19_19,1,1,1.0
SGP,Singapore,0,0_sustainable_climate_change_climate change,3,34,0.08823529411764706
SGP,Singapore,1,1_pandemic_covid_covid 19_19,2,34,0.058823529411764705
SGP,Singapore,6,6_terrorism_11 september_2001_terrorist,2,34,0.058823529411764705
SGP,Singapore,8,8_independence_operation_africa_special,2,34,0.058823529411764705
SGP,Singapore,9,9_israel_palestinian_israeli_arab,2,34,0.058823529411764705
SGP,Singapore,12,12_viet_viet nam_nam_struggle,1,34,0.029411764705882353
SGP,Singapore,15,15_bangladesh_south_africa_operation,1,34,0.029411764705882353
SGP,Singapore,16,16_reform_malaysia_human_rights,2,34,0.058823529411764705
SGP,Singapore,18,18_guatemala_american_central_guatemalan,1,34,0.029411764705882353
SGP,Singapore,19,19_indonesia_china_disarmament_israel,3,34,0.08823529411764706
SGP,Singapore,20,20_zimbabwe_kampuchea_south_africa,1,34,0.029411764705882353
SGP,Singapore,22,22_environment_organisation_democracy_rights,1,34,0.029411764705882353
SGP,Singapore,24,24_mediation_challenges_peaceful_al nasser,1,34,0.029411764705882353
SGP,Singapore,25,25_operation_south_africa_disarmament,1,34,0.029411764705882353
SGP,Singapore,26,26_israel_kampuchea_situation_south,1,34,0.029411764705882353
SGP,Singapore,33,33_lebanon_lebanese_israel_arab,1,34,0.029411764705882353
SGP,Singapore,38,38_developing_south_africa_palestinian,1,34,0.029411764705882353
SGP,Singapore,40,40_millennium_globalization_millennium summit_summit,1,34,0.029411764705882353
SGP,Singapore,45,45_malaysia_great_nuclear_powers,2,34,0.058823529411764705
SGP,Singapore,52,52_korea_republic korea_korean_korean peninsula,1,34,0.029411764705882353
SGP,Singapore,54,54_iraq_terrorism_baghdad_vieira mello,1,34,0.029411764705882353
SGP,Singapore,64,64_kuwait_operation_south_organisation,1,34,0.029411764705882353
SGP,Singapore,86,86_syria_syrian_2015_terrorism,1,34,0.029411764705882353
SGP,Singapore,93,93_bulgaria_bulgarian_european_europe,1,34,0.029411764705882353
SGP,Singapore ,1,1_pandemic_covid_covid 19_19,1,1,1.0
SLB,Soloman Islands,14,14_south_brunei_darussalam_africa,1,1,1.0
SLB,Solomon Islands,0,0_sustainable_climate_change_climate change,1,27,0.037037037037037035
SLB,Solomon Islands,1,1_pandemic_covid_covid 19_19,1,27,0.037037037037037035
SLB,Solomon Islands,5,5_islands_pacific_solomon_solomon islands,23,27,0.8518518518518519
SLB,Solomon Islands,11,11_portugal_process_fiftieth_human,1,27,0.037037037037037035
SLB,Solomon Islands,44,44_boutros_process_human_rights,1,27,0.037037037037037035
SLB,Solomon Islands ,5,5_islands_pacific_solomon_solomon islands,3,3,1.0
SLB,Solomon islands,5,5_islands_pacific_solomon_solomon islands,3,5,0.6
SLB,Solomon islands,6,6_terrorism_11 september_2001_terrorist,2,5,0.4
SLE,Republic of Sierra Leone,0,0_sustainable_climate_change_climate change,1,2,0.5
SLE,Republic of Sierra Leone,1,1_pandemic_covid_covid 19_19,1,2,0.5
SLE,Sierra Leone,2,2_africa_african_south_south africa,1,13,0.07692307692307693
SLE,Sierra Leone,8,8_independence_operation_africa_special,2,13,0.15384615384615385
SLE,Sierra Leone,11,11_portugal_process_fiftieth_human,2,13,0.15384615384615385
SLE,Sierra Leone,14,14_south_brunei_darussalam_africa,1,13,0.07692307692307693
SLE,Sierra Leone,17,17_malawi_zambia_africa_african,1,13,0.07692307692307693
SLE,Sierra Leone,22,22_environment_organisation_democracy_rights,1,13,0.07692307692307693
SLE,Sierra Leone,24,24_mediation_challenges_peaceful_al nasser,1,13,0.07692307692307693
SLE,Sierra Leone,27,27_seychelles_africa_conference_operation,1,13,0.07692307692307693
SLE,Sierra Leone,35,35_liberia_liberian_africa_african,1,13,0.07692307692307693
SLE,Sierra Leone,46,46_fortieth_south_africa_operation,1,13,0.07692307692307693
SLE,Sierra Leone,71,71_operation_rights_latin_cyprus,1,13,0.07692307692307693
SLE,Sierra Leone ,1,1_pandemic_covid_covid 19_19,2,2,1.0
SLV,El Salvador,0,0_sustainable_climate_change_climate change,1,34,0.029411764705882353
SLV,El Salvador,6,6_terrorism_11 september_2001_terrorist,2,34,0.058823529411764705
SLV,El Salvador,7,7_war_great_soviet_israel,4,34,0.11764705882352941
SLV,El Salvador,11,11_portugal_process_fiftieth_human,1,34,0.029411764705882353
SLV,El Salvador,19,19_indonesia_china_disarmament_israel,1,34,0.029411764705882353
SLV,El Salvador,25,25_operation_south_africa_disarmament,1,34,0.029411764705882353
SLV,El Salvador,27,27_seychelles_africa_conference_operation,1,34,0.029411764705882353
SLV,El Salvador,32,32_honduras_salvador_el salvador_central,14,34,0.4117647058823529
SLV,El Salvador,35,35_liberia_liberian_africa_african,1,34,0.029411764705882353
SLV,El Salvador,40,40_millennium_globalization_millennium summit_summit,1,34,0.029411764705882353
SLV,El Salvador,51,51_mexico_mexican_nuclear_latin,1,34,0.029411764705882353
SLV,El Salvador,69,69_hungary_hungarian_hungarian republic_republic,1,34,0.029411764705882353
SLV,El Salvador,71,71_operation_rights_latin_cyprus,2,34,0.058823529411764705
SLV,El Salvador,90,90_cuba_cuban_latin_revolutionary,2,34,0.058823529411764705
SLV,El Salvador,91,91_nicaragua_nicaraguan_central_america,1,34,0.029411764705882353
SLV,El Salvador ,7,7_war_great_soviet_israel,1,2,0.5
SLV,El Salvador ,32,32_honduras_salvador_el salvador_central,1,2,0.5
SLV,Republic of El Salvador,1,1_pandemic_covid_covid 19_19,1,1,1.0
SLV,Salvador,12,12_viet_viet nam_nam_struggle,1,1,1.0
SMR,Republic of San Marino,92,92_san marino_marino_san_children,1,1,1.0
SMR,San Marino,24,24_mediation_challenges_peaceful_al nasser,1,31,0.03225806451612903
SMR,San Marino,92,92_san marino_marino_san_children,30,31,0.967741935483871
SMR,San Marino ,92,92_san marino_marino_san_children,1,1,1.0
SOM,Federal Republic of Somalia,0,0_sustainable_climate_change_climate change,1,2,0.5
SOM,Federal Republic of Somalia,1,1_pandemic_covid_covid 19_19,1,2,0.5
SOM,Somalia,0,0_sustainable_climate_change_climate change,1,15,0.06666666666666667
SOM,Somalia,6,6_terrorism_11 september_2001_terrorist,1,15,0.06666666666666667
SOM,Somalia,8,8_independence_operation_africa_special,2,15,0.13333333333333333
SOM,Somalia,14,14_south_brunei_darussalam_africa,1,15,0.06666666666666667
SOM,Somalia,15,15_bangladesh_south_africa_operation,1,15,0.06666666666666667
SOM,Somalia,20,20_zimbabwe_kampuchea_south_africa,1,15,0.06666666666666667
SOM,Somalia,26,26_israel_kampuchea_situation_south,1,15,0.06666666666666667
SOM,Somalia,34,34_yemen_arab_yemeni_yemen arab,2,15,0.13333333333333333
SOM,Somalia,35,35_liberia_liberian_africa_african,1,15,0.06666666666666667
SOM,Somalia,38,38_developing_south_africa_palestinian,1,15,0.06666666666666667
SOM,Somalia,45,45_malaysia_great_nuclear_powers,1,15,0.06666666666666667
SOM,Somalia,54,54_iraq_terrorism_baghdad_vieira mello,1,15,0.06666666666666667
SOM,Somalia,64,64_kuwait_operation_south_organisation,1,15,0.06666666666666667
SOM,Somalia ,1,1_pandemic_covid_covid 19_19,2,3,0.6666666666666666
SOM,Somalia ,4,4_caribbean_bahamas_tobago_trinidad tobago,1,3,0.3333333333333333
SRB,Republic of Serbia,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,2,1.0
SRB,Serbia,0,0_sustainable_climate_change_climate change,1,13,0.07692307692307693
SRB,Serbia,7,7_war_great_soviet_israel,1,13,0.07692307692307693
SRB,Serbia,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,11,13,0.8461538461538461
SRB,Serbia ,1,1_pandemic_covid_covid 19_19,1,2,0.5
SRB,Serbia ,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,2,0.5
SSD,Republic of South Sudan,50,50_sudan_south sudan_south_sudanese,1,1,1.0
SSD,South Sudan,2,2_africa_african_south_south africa,1,8,0.125
SSD,South Sudan,50,50_sudan_south sudan_south_sudanese,7,8,0.875
SSD,South Sudan ,50,50_sudan_south sudan_south_sudanese,4,4,1.0
STP,Democratic Republic of Sao Tome and Principe,0,0_sustainable_climate_change_climate change,1,2,0.5
STP,Democratic Republic of Sao Tome and Principe,1,1_pandemic_covid_covid 19_19,1,2,0.5
STP,Sao Tome,7,7_war_great_soviet_israel,1,2,0.5
STP,Sao Tome,25,25_operation_south_africa_disarmament,1,2,0.5
STP,Sao Tome and Principe,0,0_sustainable_climate_change_climate change,1,13,0.07692307692307693
STP,Sao Tome and Principe,2,2_africa_african_south_south africa,2,13,0.15384615384615385
STP,Sao Tome and Principe,6,6_terrorism_11 september_2001_terrorist,1,13,0.07692307692307693
STP,Sao Tome and Principe,9,9_israel_palestinian_israeli_arab,1,13,0.07692307692307693
STP,Sao Tome and Principe,20,20_zimbabwe_kampuchea_south_africa,1,13,0.07692307692307693
STP,Sao Tome and Principe,24,24_mediation_challenges_peaceful_al nasser,2,13,0.15384615384615385
STP,Sao Tome and Principe,44,44_boutros_process_human_rights,1,13,0.07692307692307693
STP,Sao Tome and Principe,54,54_iraq_terrorism_baghdad_vieira mello,1,13,0.07692307692307693
STP,Sao Tome and Principe,57,57_gabon_africa_gabonese_african,2,13,0.15384615384615385
STP,Sao Tome and Principe,81,81_operation_environment_south_namibia,1,13,0.07692307692307693
STP,Sao Tome and Principe ,96,96_tanzania_africa_south_south africa,1,1,1.0
STP,São Tomé and Príncipe ,1,1_pandemic_covid_covid 19_19,1,1,1.0
SUR,Republic of Suriname,1,1_pandemic_covid_covid 19_19,1,2,0.5
SUR,Republic of Suriname,82,82_suriname_republic suriname_caribbean_developing,1,2,0.5
SUR,Surinam,34,34_yemen_arab_yemeni_yemen arab,1,1,1.0
SUR,Suriname,0,0_sustainable_climate_change_climate change,3,45,0.06666666666666667
SUR,Suriname,4,4_caribbean_bahamas_tobago_trinidad tobago,2,45,0.044444444444444446
SUR,Suriname,14,14_south_brunei_darussalam_africa,1,45,0.022222222222222223
SUR,Suriname,24,24_mediation_challenges_peaceful_al nasser,1,45,0.022222222222222223
SUR,Suriname,27,27_seychelles_africa_conference_operation,1,45,0.022222222222222223
SUR,Suriname,31,31_century_east timor_timor_human,1,45,0.022222222222222223
SUR,Suriname,38,38_developing_south_africa_palestinian,1,45,0.022222222222222223
SUR,Suriname,71,71_operation_rights_latin_cyprus,1,45,0.022222222222222223
SUR,Suriname,82,82_suriname_republic suriname_caribbean_developing,34,45,0.7555555555555555
SUR,Suriname ,1,1_pandemic_covid_covid 19_19,1,2,0.5
SUR,Suriname ,82,82_suriname_republic suriname_caribbean_developing,1,2,0.5
SVK,Slovak Republic,0,0_sustainable_climate_change_climate change,1,2,0.5
SVK,Slovak Republic,1,1_pandemic_covid_covid 19_19,1,2,0.5
SVK,Slovakia,0,0_sustainable_climate_change_climate change,6,26,0.23076923076923078
SVK,Slovakia,6,6_terrorism_11 september_2001_terrorist,2,26,0.07692307692307693
SVK,Slovakia,10,10_ukraine_russia_moldova_ukrainian,2,26,0.07692307692307693
SVK,Slovakia,40,40_millennium_globalization_millennium summit_summit,1,26,0.038461538461538464
SVK,Slovakia,50,50_sudan_south sudan_south_sudanese,1,26,0.038461538461538464
SVK,Slovakia,54,54_iraq_terrorism_baghdad_vieira mello,1,26,0.038461538461538464
SVK,Slovakia,95,95_slovakia_czech_czech republic_slovak,13,26,0.5
SVK,Slovakia ,1,1_pandemic_covid_covid 19_19,1,1,1.0
SVN,Republic of Slovenia,0,0_sustainable_climate_change_climate change,1,1,1.0
SVN,Slovenia,0,0_sustainable_climate_change_climate change,3,13,0.23076923076923078
SVN,Slovenia,2,2_africa_african_south_south africa,1,13,0.07692307692307693
SVN,Slovenia,6,6_terrorism_11 september_2001_terrorist,1,13,0.07692307692307693
SVN,Slovenia,10,10_ukraine_russia_moldova_ukrainian,2,13,0.15384615384615385
SVN,Slovenia,11,11_portugal_process_fiftieth_human,1,13,0.07692307692307693
SVN,Slovenia,16,16_reform_malaysia_human_rights,1,13,0.07692307692307693
SVN,Slovenia,31,31_century_east timor_timor_human,1,13,0.07692307692307693
SVN,Slovenia,47,47_brazil_brazilian_latin_america,1,13,0.07692307692307693
SVN,Slovenia,86,86_syria_syrian_2015_terrorism,1,13,0.07692307692307693
SVN,Slovenia,93,93_bulgaria_bulgarian_european_europe,1,13,0.07692307692307693
SVN,Slovenia ,1,1_pandemic_covid_covid 19_19,1,1,1.0
SWE,Swaziland,6,6_terrorism_11 september_2001_terrorist,1,1,1.0
SWE,Sweden,0,0_sustainable_climate_change_climate change,11,38,0.2894736842105263
SWE,Sweden,1,1_pandemic_covid_covid 19_19,1,38,0.02631578947368421
SWE,Sweden,2,2_africa_african_south_south africa,3,38,0.07894736842105263
SWE,Sweden,3,3_soviet_soviet union_union_war,5,38,0.13157894736842105
SWE,Sweden,6,6_terrorism_11 september_2001_terrorist,1,38,0.02631578947368421
SWE,Sweden,9,9_israel_palestinian_israeli_arab,2,38,0.05263157894736842
SWE,Sweden,10,10_ukraine_russia_moldova_ukrainian,3,38,0.07894736842105263
SWE,Sweden,12,12_viet_viet nam_nam_struggle,2,38,0.05263157894736842
SWE,Sweden,14,14_south_brunei_darussalam_africa,1,38,0.02631578947368421
SWE,Sweden,21,21_netherlands_european_rights_human,1,38,0.02631578947368421
SWE,Sweden,26,26_israel_kampuchea_situation_south,1,38,0.02631578947368421
SWE,Sweden,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,38,0.02631578947368421
SWE,Sweden,30,30_finland_denmark_iceland_rights,2,38,0.05263157894736842
SWE,Sweden,31,31_century_east timor_timor_human,1,38,0.02631578947368421
SWE,Sweden,45,45_malaysia_great_nuclear_powers,1,38,0.02631578947368421
SWE,Sweden,67,67_myanmar_burma_nuclear_national,1,38,0.02631578947368421
SWE,Sweden,89,89_korea_soviet_aggression_soviet union,1,38,0.02631578947368421
SWE,Sweden ,1,1_pandemic_covid_covid 19_19,1,1,1.0
SWZ,Eswatini ,0,0_sustainable_climate_change_climate change,1,3,0.3333333333333333
SWZ,Eswatini ,1,1_pandemic_covid_covid 19_19,2,3,0.6666666666666666
SWZ,Kingdom of Eswatini,45,45_malaysia_great_nuclear_powers,1,1,1.0
SWZ,Swaziland,0,0_sustainable_climate_change_climate change,2,12,0.16666666666666666
SWZ,Swaziland,2,2_africa_african_south_south africa,1,12,0.08333333333333333
SWZ,Swaziland,8,8_independence_operation_africa_special,1,12,0.08333333333333333
