year,topic,topic_label,count,total_speeches,share
1992,48,48_colombia_drug_colombian_drugs,1,116,0.008620689655172414
1992,49,49_pakistan_india_kashmir_nuclear,1,116,0.008620689655172414
1992,51,51_mexico_mexican_nuclear_latin,1,116,0.008620689655172414
1992,52,52_korea_republic korea_korean_korean peninsula,1,116,0.008620689655172414
1992,56,56_ecuador_human_latin_american,1,116,0.008620689655172414
1992,58,58_italy_italian_europe_european,1,116,0.008620689655172414
1992,61,61_dominican_dominican republic_republic_american,1,116,0.008620689655172414
1992,62,62_zealand_pacific_nuclear_south pacific,1,116,0.008620689655172414
1992,63,63_venezuela_venezuelan_latin_america,1,116,0.008620689655172414
1992,66,66_burundi_republic burundi_national_republic,1,116,0.008620689655172414
1992,67,67_myanmar_burma_nuclear_national,1,116,0.008620689655172414
1992,68,68_sri_lanka_sri lanka_bantu,1,116,0.008620689655172414
1992,69,69_hungary_hungarian_hungarian republic_republic,1,116,0.008620689655172414
1992,70,70_peru_peruvian_latin_democracy,1,116,0.008620689655172414
1992,72,72_paraguay_republic paraguay_paraguayan_republic,1,116,0.008620689655172414
1992,74,74_costa_costa rica_rica_human,1,116,0.008620689655172414
1992,75,75_bolivia_bolivian_latin_america,1,116,0.008620689655172414
1992,80,80_papua guinea_papua_guinea_pacific,1,116,0.008620689655172414
1992,82,82_suriname_republic suriname_caribbean_developing,1,116,0.008620689655172414
1992,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,116,0.008620689655172414
1992,85,85_philippines_philippine_filipino_asia,1,116,0.008620689655172414
1992,91,91_nicaragua_nicaraguan_central_america,1,116,0.008620689655172414
1992,92,92_san marino_marino_san_children,1,116,0.008620689655172414
1992,93,93_bulgaria_bulgarian_european_europe,5,116,0.04310344827586207
1992,94,94_australia_australian_pacific_nuclear,1,116,0.008620689655172414
1993,2,2_africa_african_south_south africa,6,71,0.08450704225352113
1993,4,4_caribbean_bahamas_tobago_trinidad tobago,4,71,0.056338028169014086
1993,7,7_war_great_soviet_israel,2,71,0.028169014084507043
1993,9,9_israel_palestinian_israeli_arab,2,71,0.028169014084507043
1993,10,10_ukraine_russia_moldova_ukrainian,2,71,0.028169014084507043
1993,11,11_portugal_process_fiftieth_human,1,71,0.014084507042253521
1993,12,12_viet_viet nam_nam_struggle,1,71,0.014084507042253521
1993,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,71,0.014084507042253521
1993,16,16_reform_malaysia_human_rights,1,71,0.014084507042253521
1993,17,17_malawi_zambia_africa_african,1,71,0.014084507042253521
1993,18,18_guatemala_american_central_guatemalan,1,71,0.014084507042253521
1993,23,23_libya_libyan_tunisia_arab,1,71,0.014084507042253521
1993,27,27_seychelles_africa_conference_operation,1,71,0.014084507042253521
1993,30,30_finland_denmark_iceland_rights,1,71,0.014084507042253521
1993,32,32_honduras_salvador_el salvador_central,1,71,0.014084507042253521
1993,33,33_lebanon_lebanese_israel_arab,1,71,0.014084507042253521
1993,35,35_liberia_liberian_africa_african,1,71,0.014084507042253521
1993,36,36_haiti_haitian_republic haiti_republic,1,71,0.014084507042253521
1993,37,37_romania_romanian_disarmament_relations,1,71,0.014084507042253521
1993,39,39_barbados_caribbean_antigua_barbuda,2,71,0.028169014084507043
1993,41,41_albania_albanian_republic albania_imperialist,1,71,0.014084507042253521
1993,42,42_nepal_bhutan_majesty_developed,1,71,0.014084507042253521
1993,43,43_canada_canadian_canadians_human,1,71,0.014084507042253521
1993,44,44_boutros_process_human_rights,9,71,0.1267605633802817
1993,51,51_mexico_mexican_nuclear_latin,1,71,0.014084507042253521
1993,52,52_korea_republic korea_korean_korean peninsula,1,71,0.014084507042253521
1993,53,53_panama_canal_panamanian_panama canal,1,71,0.014084507042253521
1993,59,59_chile_chilean_latin_american,1,71,0.014084507042253521
1993,61,61_dominican_dominican republic_republic_american,1,71,0.014084507042253521
